Date,Pre_Tax_Value,After_Tax_Value,Pre_Tax_Return,After_Tax_Return,Tax_Paid_Cumulative,BIL_Weight,Holdings,Num_Holdings
2015-01-31,41687.941676,29635.936261,0.004855,0.005051,6818.956519,0.000000,"VTV,QQQ,VNQ,VBR,VCIT,VGIT",6
2015-02-28,42495.606842,30207.018920,0.019374,0.019270,6818.956519,0.000000,"VTV,QQQ,VNQ,VBR,VCIT,VBK",6
2015-03-31,42474.305997,30191.711134,-0.000501,-0.000507,6818.956519,0.000000,"VTV,QQQ,VNQ,VBR,VCIT,VBK",6
2015-04-30,42143.537089,29956.592462,-0.007788,-0.007788,6818.956519,0.000000,"VTV,QQQ,VNQ,VBR,VBK,VWO",6
2015-05-31,42646.556097,30314.148900,0.011936,0.011936,6818.956519,0.166667,"VTV,QQQ,VBR,VBK,VEA,BIL",6
2015-06-30,41988.885014,29846.683260,-0.015421,-0.015421,6818.956519,0.166667,"VTV,QQQ,VBR,VBK,VGIT,BIL",6
2015-07-31,42405.531661,30142.845358,0.009923,0.009923,6818.956519,0.000000,"VTV,QQQ,VBR,VBK,VGIT",5
2015-08-31,40671.368146,28910.117329,-0.040895,-0.040896,6818.956519,0.833333,"VGIT,BIL",2
2015-09-30,40738.696191,28957.975608,0.001655,0.001655,6818.956519,0.666667,"VGIT,BIL",2
2015-10-31,40690.410086,28923.652766,-0.001185,-0.001185,6818.956519,0.166667,"VGIT,VTV,VCIT,BIL",4
2015-11-30,40701.313420,28931.403099,0.000268,0.000268,6818.956519,0.333333,"VGIT,VCIT,QQQ,VNQ,BIL",5
2015-12-31,40665.654346,28068.148747,-0.000876,-0.029838,7656.863605,0.502488,"VGIT,QQQ,VNQ,BIL",4
